Charades_v1_480,Q18ZQ.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,73XDD.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,BB5DY.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,DBHN6.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,9FVR3.mp4, 270x480 [SAR 406:405 DAR 203:360], 19.98 fps, 44100 Hz
Charades_v1_480,I4ON2.mp4, 480x270 [SAR 1:1 DAR 16:9], 15 fps, 44100 Hz
Charades_v1_480,A42FN.mp4, 480x270, 23.98 fps, 48000 Hz
Charades_v1_480,OYG5H.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 48000 Hz
Charades_v1_480,EMF9Q.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.31 fps, 44100 Hz
Charades_v1_480,D9YWY.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,ZHGEV.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.64 fps, 44100 Hz
Charades_v1_480,W019T.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,HU409.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,FVDNY.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,W1AG7.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,AVSPS.mp4, 270x480 [SAR 404:405 DAR 101:180], 23.98 fps, 44100 Hz
Charades_v1_480,028CE.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,L0OUW.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,3LIGG.mp4, 320x480 [SAR 1:1 DAR 2:3], 17.67 fps, 44100 Hz
Charades_v1_480,R88ZA.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,E7DKD.mp4, 270x480 [SAR 1:1 DAR 9:16], 24 fps, 44100 Hz
Charades_v1_480,JXTAD.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.72 fps, 44100 Hz
Charades_v1_480,YH7K4.mp4, 480x270 [SAR 1:1 DAR 16:9], 15.17 fps, 48000 Hz
Charades_v1_480,W6TFQ.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,Z2UX3.mp4, 360x480 [SAR 1:1 DAR 3:4], 25 fps, 44100 Hz
Charades_v1_480,7Y4K6.mp4, 480x360, 23.98 fps, 44100 Hz
Charades_v1_480,DLBRW.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,SRHJV.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,DPDER.mp4, 480x270 [SAR 1:1 DAR 16:9], 29 fps, 44100 Hz
Charades_v1_480,EVHAZ.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,6ZWSU.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 29.90 fps, 44100 Hz
Charades_v1_480,3AU5K.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,8YK8Y.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,HN362.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.83 fps, 44100 Hz
Charades_v1_480,RUH7A.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,69F8P.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.48 fps, 44100 Hz
Charades_v1_480,BPHWQ.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.86 fps, 44100 Hz
Charades_v1_480,CI7PQ.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.83 fps, 44100 Hz
Charades_v1_480,Y2YO6.mp4, 360x480 [SAR 1:1 DAR 3:4], 25 fps, 48000 Hz
Charades_v1_480,Z6IAE.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,0JXN3.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,YJV3E.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,10J88.mp4, 320x480 [SAR 1:1 DAR 2:3], 16.26 fps, 44100 Hz
Charades_v1_480,DVBVZ.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,FIBCE.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,0XB7U.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,WA7WD.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,DFVXX.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 48000 Hz
Charades_v1_480,G852Y.mp4, 320x480 [SAR 1:1 DAR 2:3], 16.64 fps, 44100 Hz
Charades_v1_480,ME4YL.mp4, 480x270 [SAR 1:1 DAR 16:9], 15.02 fps, 44100 Hz
Charades_v1_480,I6AZD.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.84 fps, 44100 Hz
Charades_v1_480,874F1.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,OG1LT.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,U1DE4.mp4, 320x480 [SAR 1:1 DAR 2:3], 6.24 fps, 44100 Hz
Charades_v1_480,VFD5I.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.95 fps, 44100 Hz
Charades_v1_480,ABXKN.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,U104F.mp4, 320x480 [SAR 1:1 DAR 2:3], 30 fps, 44100 Hz
Charades_v1_480,14VCB.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,E0OJ8.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,UNQD7.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.67 fps, 44100 Hz
Charades_v1_480,NYZ5Q.mp4, 480x270, 30 fps, 48000 Hz
Charades_v1_480,N7IH0.mp4, 360x480 [SAR 1:1 DAR 3:4], 24.05 fps, 44100 Hz
Charades_v1_480,JDDD8.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 29.83 fps, 44100 Hz
Charades_v1_480,Y716N.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,SVIXG.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.64 fps, 44100 Hz
Charades_v1_480,D8A6R.mp4, 480x270 [SAR 1:1 DAR 16:9], 15.01 fps, 44100 Hz
Charades_v1_480,MNJWH.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.67 fps, 44100 Hz
Charades_v1_480,2Q6SZ.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,3W5GB.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,8J5YF.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.65 fps, 44100 Hz
Charades_v1_480,4YAR6.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,DAS12.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,2Z2CS.mp4, 480x360 [SAR 1:1 DAR 4:3], 30.01 fps, 44100 Hz
Charades_v1_480,8LPZ0.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,CN480.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,QTRIN.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,PLGZM.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,97086.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,MXATD.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,9OEWM.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,24B2K.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,5MF9Y.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,WDB4S.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,3C9L1.mp4, 480x270, 23.98 fps, 48000 Hz
Charades_v1_480,Z60TB.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.97 fps, 44100 Hz
Charades_v1_480,JOBFJ.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,GCWNT.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,BTR60.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,SE3WY.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.97 fps, 44100 Hz
Charades_v1_480,HGSB7.mp4, 270x480 [SAR 406:405 DAR 203:360], 20 fps, 44100 Hz
Charades_v1_480,YY5D1.mp4, 480x270, 29.97 fps, 48000 Hz
Charades_v1_480,MKDCU.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,2IC8O.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,YHXU9.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.57 fps, 44100 Hz
Charades_v1_480,27KAK.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 29.92 fps, 44100 Hz
Charades_v1_480,W2LM5.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,FO2RD.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,SBW7O.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,0LDP7.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,6L2J7.mp4, 320x480 [SAR 1:1 DAR 2:3], 30 fps, 44100 Hz
Charades_v1_480,MF09L.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.88 fps, 44100 Hz
Charades_v1_480,52MV9.mp4, 270x480 [SAR 1:1 DAR 9:16], 24.02 fps, 48000 Hz
Charades_v1_480,5657O.mp4, 480x360 [SAR 1:1 DAR 4:3], 15.07 fps, 44100 Hz
Charades_v1_480,41A89.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.85 fps, 44100 Hz
Charades_v1_480,OVFR0.mp4, 320x480 [SAR 1:1 DAR 2:3], 14.53 fps, 44100 Hz
Charades_v1_480,OK45U.mp4, 360x480 [SAR 1:1 DAR 3:4], 15 fps, 48000 Hz
Charades_v1_480,3P38N.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.90 fps, 44100 Hz
Charades_v1_480,2IX2Z.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,1W28T.mp4, 270x480 [SAR 406:405 DAR 203:360], 25 fps, 44100 Hz
Charades_v1_480,0F7LW.mp4, 320x480 [SAR 1:1 DAR 2:3], 6.11 fps, 44100 Hz
Charades_v1_480,BIB6C.mp4, 480x270 [SAR 1:1 DAR 16:9], 15 fps, 44100 Hz
Charades_v1_480,NI4JV.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,E7TLO.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,DZV6Z.mp4, 480x268 [SAR 268:267 DAR 160:89], 30 fps, 44100 Hz
Charades_v1_480,9T0AC.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.64 fps, 44100 Hz
Charades_v1_480,C4E9X.mp4, 320x480 [SAR 1:1 DAR 2:3], 10.42 fps, 44100 Hz
Charades_v1_480,EJL2F.mp4, 480x360, 23.98 fps, 44100 Hz
Charades_v1_480,P87UK.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,MPUJ7.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,KRZW8.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,BLLCM.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,CNVZX.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,K3T1B.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,KT2SV.mp4, 320x480 [SAR 1:1 DAR 2:3], 6.12 fps, 44100 Hz
Charades_v1_480,L8CC0.mp4, 480x270 [SAR 1:1 DAR 16:9], 14.28 fps, 44100 Hz
Charades_v1_480,Z1Q3E.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,ZG8KO.mp4, 270x480 [SAR 406:405 DAR 203:360], 23.98 fps, 44100 Hz
Charades_v1_480,1X59T.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,EOELV.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,MDUG6.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,3ONCH.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.37 fps, 44100 Hz
Charades_v1_480,4WX0H.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.67 fps, 44100 Hz
Charades_v1_480,1M89F.mp4, 270x480 [SAR 406:405 DAR 203:360], 10.31 fps, 44100 Hz
Charades_v1_480,YYKZ9.mp4, 480x268 [SAR 268:267 DAR 160:89], 29.97 fps, 44100 Hz
Charades_v1_480,WKP5N.mp4, 270x480 [SAR 404:405 DAR 101:180], 29.97 fps, 44100 Hz
Charades_v1_480,E6DLK.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,V2WXW.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 48000 Hz
Charades_v1_480,COPHL.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,5CT0V.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,1B9DK.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.25 fps, 44100 Hz
Charades_v1_480,SA7GL.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,CV20O.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,7U9EW.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,1LKPL.mp4, 270x480 [SAR 406:405 DAR 203:360], 13.05 fps, 44100 Hz
Charades_v1_480,5Z1CO.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,KYFKN.mp4, 480x270 [SAR 1:1 DAR 16:9], 24 fps, 44100 Hz
Charades_v1_480,O8N4M.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,6ZTL6.mp4, 320x480 [SAR 1:1 DAR 2:3], 10.27 fps, 44100 Hz
Charades_v1_480,WZCPT.mp4, 480x360 [SAR 1:1 DAR 4:3], 15 fps, 44100 Hz
Charades_v1_480,4S3UZ.mp4, 480x360 [SAR 1:1 DAR 4:3], 7.97 fps, 44100 Hz
Charades_v1_480,22FJU.mp4, 480x360 [SAR 1:1 DAR 4:3], 25.37 fps, 44100 Hz
Charades_v1_480,Q5ZIL.mp4, 480x270, 29.97 fps, 48000 Hz
Charades_v1_480,SVQFY.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,BIV8M.mp4, 360x480 [SAR 1:1 DAR 3:4], 9.97 fps, 44100 Hz
Charades_v1_480,NKOJ8.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,TDGNE.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 29.97 fps, 44100 Hz
Charades_v1_480,Z2DEZ.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.64 fps, 44100 Hz
Charades_v1_480,CPDJD.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,F64IO.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,75GKF.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,14YU9.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,6W82I.mp4, 480x360, 23.98 fps, 44100 Hz
Charades_v1_480,L9ANI.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.96 fps, 48000 Hz
Charades_v1_480,KHWG2.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,TE4PT.mp4, 320x480 [SAR 1:1 DAR 2:3], 6.12 fps, 44100 Hz
Charades_v1_480,Y2NAO.mp4, 270x480 [SAR 406:405 DAR 203:360], 12 fps, 44100 Hz
Charades_v1_480,P27FO.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,493WS.mp4, 480x270 [SAR 1:1 DAR 16:9], 27.17 fps, 44100 Hz
Charades_v1_480,0SFYS.mp4, 480x270 [SAR 1:1 DAR 16:9], 15.69 fps, 44100 Hz
Charades_v1_480,F76GD.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.27 fps, 44100 Hz
Charades_v1_480,DD5SD.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,XWVDK.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,Z7QTA.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,FYJHS.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,9RA4P.mp4, 270x480 [SAR 406:405 DAR 203:360], 28.30 fps, 44100 Hz
Charades_v1_480,GY9MZ.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,7L5W3.mp4, 480x270 [SAR 1:1 DAR 16:9], 16.64 fps, 44100 Hz
Charades_v1_480,3FMAS.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.97 fps, 44100 Hz
Charades_v1_480,8FP8X.mp4, 480x360, 23.98 fps, 44100 Hz
Charades_v1_480,NSM0B.mp4, 270x480 [SAR 406:405 DAR 203:360], 12.41 fps, 44100 Hz
Charades_v1_480,ES10S.mp4, 480x272 [SAR 901:900 DAR 53:30], 29.97 fps, 44100 Hz
Charades_v1_480,R6H5P.mp4, 360x480 [SAR 1:1 DAR 3:4], 30 fps, 44100 Hz
Charades_v1_480,ZHLLU.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,CR2IM.mp4, 480x320 [SAR 1:1 DAR 3:2], 23.98 fps, 44100 Hz
Charades_v1_480,QRULM.mp4, 270x480 [SAR 406:405 DAR 203:360], 29 fps, 44100 Hz
Charades_v1_480,491X2.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,JI3ZF.mp4, 270x480 [SAR 406:405 DAR 203:360], 10 fps, 44100 Hz
Charades_v1_480,HTCKH.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,NHLQ1.mp4, 480x360 [SAR 1:1 DAR 4:3], 15.08 fps, 44100 Hz
Charades_v1_480,43OXO.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.92 fps, 48000 Hz
Charades_v1_480,DIB6D.mp4, 480x360 [SAR 1:1 DAR 4:3], 30.02 fps, 44100 Hz
Charades_v1_480,4C5S6.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,MVO1W.mp4, 360x480 [SAR 1:1 DAR 3:4], 10 fps, 44100 Hz
Charades_v1_480,7BL9D.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.36 fps, 44100 Hz
Charades_v1_480,WEIS2.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.88 fps, 44100 Hz
Charades_v1_480,MERBU.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,SYMIR.mp4, 480x270, 29.97 fps, 44100 Hz
Charades_v1_480,JKR9A.mp4, 480x360, 23.98 fps, 44100 Hz
Charades_v1_480,O5FR0.mp4, 480x360, 24 fps, 48000 Hz
Charades_v1_480,XF28F.mp4, 360x480 [SAR 1:1 DAR 3:4], 25 fps, 48000 Hz
Charades_v1_480,AOMNM.mp4, 392x480 [SAR 540:539 DAR 9:11], 10.26 fps, 44100 Hz
Charades_v1_480,YL612.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,1LBUG.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.68 fps, 44100 Hz
Charades_v1_480,QLYV5.mp4, 480x268 [SAR 268:267 DAR 160:89], 14.28 fps, 44100 Hz
Charades_v1_480,5NJRH.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,L2DR0.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,UL9LN.mp4, 360x480 [SAR 1:1 DAR 3:4], 29.97 fps, 44100 Hz
Charades_v1_480,TIPUS.mp4, 480x270 [SAR 1281:1280 DAR 427:240], 29.97 fps, 44100 Hz
Charades_v1_480,CTCO8.mp4, 320x480 [SAR 1:1 DAR 2:3], 30 fps, 44100 Hz
Charades_v1_480,QJIAV.mp4, 270x480 [SAR 406:405 DAR 203:360], 30 fps, 44100 Hz
Charades_v1_480,B0BDR.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.95 fps, 44100 Hz
Charades_v1_480,4CAB5.mp4, 320x480 [SAR 1:1 DAR 2:3], 17.66 fps, 44100 Hz
Charades_v1_480,A2X7Q.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.83 fps, 48000 Hz
Charades_v1_480,QEQJ3.mp4, 360x480, 24 fps, 48000 Hz
Charades_v1_480,UZMKC.mp4, 480x268 [SAR 268:267 DAR 160:89], 30 fps, 44100 Hz
Charades_v1_480,GMTL9.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.36 fps, 44100 Hz
Charades_v1_480,GIQEO.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,NC1OC.mp4, 270x480 [SAR 406:405 DAR 203:360], 29.88 fps, 44100 Hz
Charades_v1_480,OWRDE.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.60 fps, 44100 Hz
Charades_v1_480,CLW8L.mp4, 480x270 [SAR 1:1 DAR 16:9], 12 fps, 44100 Hz
Charades_v1_480,XSY2P.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,FXC28.mp4, 270x480, 30 fps, 48000 Hz
Charades_v1_480,RXNW7.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,MK16R.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,PCZZS.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.33 fps, 44100 Hz
Charades_v1_480,4DSYI.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,TLDYG.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.61 fps, 44100 Hz
Charades_v1_480,CWBHH.mp4, 480x360, 24 fps, 48000 Hz
Charades_v1_480,DG179.mp4, 270x480 [SAR 1216:1215 DAR 76:135], 25.22 fps, 44100 Hz
Charades_v1_480,YFJ9U.mp4, 270x480 [SAR 406:405 DAR 203:360], 25.27 fps, 44100 Hz
Charades_v1_480,GFK4S.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,CMC93.mp4, 480x318 [SAR 1:1 DAR 80:53], 30 fps, 44100 Hz
Charades_v1_480,Z9B4Y.mp4, 480x270 [SAR 1:1 DAR 16:9], 25 fps, 44100 Hz
Charades_v1_480,AHL6X.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,93B2K.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,4K0BP.mp4, 480x270 [SAR 1:1 DAR 16:9], 14.99 fps, 44100 Hz
Charades_v1_480,H7Y0J.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,ENC45.mp4, 270x480 [SAR 404:405 DAR 101:180], 30 fps, 44100 Hz
Charades_v1_480,WVNBE.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.37 fps, 44100 Hz
Charades_v1_480,ICQUJ.mp4, 270x480 [SAR 406:405 DAR 203:360], 16.63 fps, 44100 Hz
Charades_v1_480,K0Y6X.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,G4E4S.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,EBMIO.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,CPDH9.mp4, 480x360 [SAR 1:1 DAR 4:3], 29.97 fps, 44100 Hz
Charades_v1_480,YSL3Z.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.88 fps, 44100 Hz
Charades_v1_480,2BFZG.mp4, 480x360 [SAR 1:1 DAR 4:3], 30 fps, 44100 Hz
Charades_v1_480,6ZSB2.mp4, 480x360 [SAR 1:1 DAR 4:3], 25 fps, 44100 Hz
Charades_v1_480,U46OX.mp4, 480x270 [SAR 1:1 DAR 16:9], 29.97 fps, 44100 Hz
Charades_v1_480,CMFMH.mp4, 480x270 [SAR 1:1 DAR 16:9], 30 fps, 44100 Hz
Charades_v1_480,J6TVB.mp4, 270x480 [SAR 1:1 DAR 9:16], 24 fps, 44100 Hz
Charades_v1_480,Q0BNP.mp4, 480x360 [SAR 1:1 DAR 4:3], 15 fps, 44100 Hz
Charades_v1_480,65M4K.mp4, 270x480 [SAR 1:1 DAR 9:16], 29.92 fps, 48000 Hz
Charades_v1_480,TCV1W.mp4, 270x480 [SAR 406:405 DAR 203:360], 24.68 fps, 44100 Hz
Charades_v1_480,26YPV.mp4, 320x480 [SAR 1:1 DAR 2:3], 16.38 fps, 44100 Hz
